nasabah_id,nik_terenkripsi,tanggal_lahir,jenis_kelamin,jenis_usaha,pendapatan_bulanan,lama_usaha_tahun,kota,provinsi
NS003054,NIK0001462,1960-05-31,L,Perikanan,3680000.0,13.0,cirebon,Jawa Barat
NS003055,NIK0001059,1967-12-29,P,Kuliner,2770000.0,16.0,Kudus,Jawa Tengah
NS003056,NIK0000941,1961-02-06,P,Laundry,7480000.0,11.0,Malang,Jawa Timur
NS003057,NIK0002221,1980-04-24,P,Kuliner,4820000.0,12.0,Surabaya,Jawa Timur
NS003058,NIK0001912,1974-07-26,P,Toko Bangunan,4720000.0,20.0,Solo,Jawa Tengah
NS003059,NIK0000522,1996-05-18,L,Pedagang Pasar,5370000.0,15.0,Gresik,Jawa Timur
NS003060,NIK0001191,1971-06-21,P,Laundry,3210000.0,3.0,Singaraja,Bali
NS003061,NIK0000353,1984-07-13,P,Laundry,1750000.0,21.0,Jember,Jawa Timur
NS003062,NIK0002657,1963-09-07,L,Warung Kelontong,4300000.0,11.0,Malang,Jawa Timur
NS003063,NIK0002472,1989-10-09,P,Toko Bangunan,6250000.0,9.0,Kediri,Jawa Timur
NS003064,NIK0001125,1976-04-13,L,Peternakan,3320000.0,20.0,Medan ,Sumatera Utara
NS003065,NIK0000294,1964-11-17,P,Salon,5370000.0,21.0,Pematangsiantar,Sumatera Utara
NS003066,NIK0002657,1973-12-23,P,Warung Kelontong,1550000.0,18.0,Magelang,Jawa Tengah
NS003067,NIK0001879,1986-07-01,L,Pedagang Pasar,13240000.0,19.0,Bandung,Jawa Barat
NS003068,NIK0001790,1986-05-26,P,Bengkel,3520000.0,21.0,Denpasar,Bali
NS003069,NIK0000368,1976-03-24,P,Kuliner,11300000.0,9.0,Bekasi,Jawa Barat
NS003070,NIK0000491,1995-04-23,P,Salon,2470000.0,4.0,Semarang,Jawa Tengah
NS003071,NIK0000797,1982-02-05,P,Toko Bangunan,17950000.0,5.0,Parepare,Sulawesi Selatan
NS003072,NIK0000982,1967-02-13,P,Jasa Jahit,5750000.0,21.0,Surabaya,Jawa Timur
NS003073,NIK0001734,1984-04-03,L,Pedagang Pasar,9350000.0,5.0,Surabaya,Jawa Timur
NS003074,NIK0002097,1981-12-30,P,Jasa Jahit,1690000.0,12.0,Makassar,Sulawesi Selatan
NS003075,NIK0000421,1975-12-03,L,Kuliner,2540000.0,10.0,Surabaya,Jawa Timur
NS003076,NIK0001851,1986-11-12,P,Kerajinan,4180000.0,9.0,Semarang,Jawa Tengah
NS003077,NIK0000434,1988-12-03,P,Tidak Diketahui,3120000.0,10.0,  Cirebon,Jawa Barat
NS003078,NIK0000794,1978-02-07,L,Pertanian,7450000.0,6.0,GRESIK,Jawa Timur
NS003079,NIK0001637,1978-08-18,L,Kuliner,4380000.0,21.0,Cirebon,Jawa Barat
NS003080,NIK0000519,1967-02-05,P,Peternakan,4760000.0,17.0,Medan,Sumatera Utara
NS003081,NIK0000469,1980-07-13,P,Pedagang Pasar,,21.0,Kudus,Jawa Tengah
NS003082,NIK0000987,1961-06-16,L,Kerajinan,2240000.0,9.0,Sidoarjo,Jawa Timur
NS003083,NIK0002277,1968-01-12,L,Kerajinan,3420000.0,13.0,Semarang,Jawa Tengah
NS003084,NIK0002131,2001-10-29,L,LAINNYA,1700000.0,1.0,Pematangsiantar,Sumatera Utara
NS003085,NIK0000611,1965-04-28,L,Toko Bangunan,4450000.0,19.0,bogor,Jawa Barat
NS003086,NIK0001303,1995-05-13,L,Pertanian,4620000.0,6.0,  Jember,Jawa Timur
NS003087,NIK0000524,1982-11-18,L,Pertanian,3010000.0,3.0,Singaraja,Bali
NS003088,NIK0000221,2003-03-04,L,Pedagang Pasar,11910000.0,15.0,Cirebon,Jawa Barat
NS003089,NIK0002833,1977-10-14,P,Pertanian,2020000.0,8.0,BEKASI,Jawa Barat
NS003090,NIK0002292,1974-05-02,L,Laundry,10410000.0,13.0,jember,Jawa Timur
NS003091,NIK0001039,1986-08-23,P,Toko Bangunan,5310000.0,20.0,Surabaya,Jawa Timur
NS003092,NIK0000093,1968-08-06,P,Warung Kelontong,4910000.0,14.0,Semarang,Jawa Tengah
NS003093,NIK0000713,1981-06-08,L,Jasa Jahit,7970000.0,10.0,Bekasi,Jawa Barat
NS003094,NIK0000991,1972-07-12,P,Jasa Jahit,6400000.0,10.0,Gresik,Jawa Timur
NS003095,NIK0000539,1988-09-14,P,Kerajinan,5880000.0,10.0,Singaraja,Bali
NS003096,NIK0000967,2001-05-12,L,Laundry,3350000.0,17.0,Pematangsiantar,Sumatera Utara
NS003097,NIK0001204,1997-06-01,P,Tidak Diketahui,6250000.0,13.0,Cirebon,Jawa Barat
NS003098,NIK0000372,1968-12-01,L,Warung Kelontong,4290000.0,7.0,Parepare,Sulawesi Selatan
NS003099,NIK0000081,1976-01-11,P,Kuliner,4520000.0,4.0,Bandung,Jawa Barat
NS003100,NIK0000244,1962-10-27,P,Peternakan,7000000.0,2.0,Makassar,Sulawesi Selatan
NS003101,NIK0000987,1978-11-05,P,Salon,2680000.0,20.0,Bandung,Jawa Barat
NS003102,NIK0002239,1965-02-09,P,Pedagang Pasar,3070000.0,2.0,Solo,Jawa Tengah
NS003103,NIK0000974,1997-05-02,L,Salon,1110000.0,12.0,Parepare,Sulawesi Selatan
NS003104,NIK0001113,1965-07-25,P,Pedagang Pasar,11030000.0,6.0,Kudus,Jawa Tengah
NS003105,NIK0001955,1978-01-25,P,Jasa Jahit,17990000.0,14.0,Kudus,Jawa Tengah
NS003106,NIK0000890,1960-07-27,P,Toko Bangunan,7640000.0,10.0,Semarang,Jawa Tengah
NS003107,NIK0002241,1982-03-21,L,Salon,3230000.0,14.0,Cirebon,Jawa Barat
NS003108,NIK0002403,1979-11-30,L,Toko Bangunan,,7.0,Makassar,Sulawesi Selatan
NS003109,NIK0000697,1996-09-23,P,Pedagang Pasar,1490000.0,10.0,Parepare,Sulawesi Selatan
NS003110,NIK0002312,1982-10-26,P,Warung Kelontong,1280000.0,5.0,Bekasi,Jawa Barat
NS003111,NIK0001897,1962-11-02,L,Bengkel,4020000.0,10.0,Parepare,Sulawesi Selatan
NS003112,NIK0002419,1980-10-23,P,Jasa Jahit,2400000.0,15.0,Solo,Jawa Tengah
NS003113,NIK0000365,1996-12-02,L,Toko Bangunan,,21.0,Pematangsiantar,Sumatera Utara
NS003114,NIK0002730,1966-01-20,P,Pertanian,6990000.0,11.0,Bandung,Jawa Barat
NS003115,NIK0002924,1960-04-12,P,Pertanian,4960000.0,13.0,Singaraja,Bali
NS003116,NIK0001774,1971-09-12,L,Pedagang Pasar,5100000.0,10.0,Sidoarjo,Jawa Timur
NS003117,NIK0001566,1991-05-30,P,Bengkel,3290000.0,16.0,Jember,Jawa Timur
NS003118,NIK0000809,1998-08-21,P,Kerajinan,6280000.0,1.0,Makassar,Sulawesi Selatan
NS003119,NIK0000280,1973-01-28,P,Perikanan,3440000.0,20.0,Semarang,Jawa Tengah
NS003120,NIK0001470,1978-02-02,P,Kerajinan,870320000.0,3.0,Sidoarjo,Jawa Timur
NS003121,NIK0001919,1995-11-12,L,Pertanian,4610000.0,7.0,Bandung,Jawa Barat
NS003122,NIK0001647,1997-01-04,L,Jasa Jahit,11810000.0,1.0,Kediri,Jawa Timur
NS003123,NIK0000906,1968-03-27,L,Pertanian,3900000.0,17.0,Bogor,Jawa Barat
NS003124,NIK0000483,1981-04-30,P,Warung Kelontong,14790000.0,18.0,Bekasi,Jawa Barat
NS003125,NIK0000602,1977-08-21,L,Pedagang Pasar,3220000.0,17.0,Jember,Jawa Timur
NS003126,NIK0002707,1986-08-27,L,Perikanan,3750000.0,3.0,Singaraja,Bali
NS003127,NIK0002374,1995-08-28,L,Salon,3630000.0,5.0,Surabaya,Jawa Timur
NS003128,NIK0001331,1976-02-06,L,Kuliner,4390000.0,17.0,Magelang,Jawa Tengah
NS003129,NIK0000472,1984-03-06,P,Salon,2770000.0,19.0,Singaraja,Bali
NS003130,NIK0002255,1973-10-03,P,Bengkel,3630000.0,4.0,Malang,Jawa Timur
NS003131,NIK0001173,1964-12-29,P,Kerajinan,4660000.0,16.0,Parepare,Sulawesi Selatan
NS003132,NIK0002311,1977-02-10,P,Laundry,4290000.0,19.0,Medan,Sumatera Utara
NS003133,NIK0001212,1961-01-22,L,Salon,,20.0,  Malang,Jawa Timur
NS003134,NIK0000994,1973-03-16,L,Jasa Jahit,2970000.0,5.0,Medan,Sumatera Utara
NS003135,NIK0001275,2001-09-26,P,Bengkel,2850000.0,17.0,Kediri,Jawa Timur
NS003136,NIK0002707,1983-05-19,L,Salon,8180000.0,9.0,Makassar,Sulawesi Selatan
NS003137,NIK0000068,1973-03-26,L,Warung Kelontong,4040000.0,3.0,Semarang,Jawa Tengah
NS003138,NIK0002637,1960-08-11,L,Bengkel,1850000.0,3.0,Jember,Jawa Timur
NS003139,NIK0001397,1997-06-10,L,Peternakan,8510000.0,4.0,Bandung,Jawa Barat
NS003140,NIK0001418,2000-09-04,P,Peternakan,4660000.0,9.0,Malang,Jawa Timur
NS003141,NIK0002864,1965-11-09,P,Salon,3890000.0,10.0,kediri,Jawa Timur
NS003142,NIK0000585,1969-05-21,P,Pedagang Pasar,13040000.0,1.0,Kediri,Jawa Timur
NS003143,NIK0001717,1975-08-19,L,Toko Bangunan,3320000.0,4.0,Singaraja,Bali
NS003144,NIK0002214,1977-01-22,P,Kerajinan,,21.0,Medan,Sumatera Utara
NS003145,NIK0002685,1980-01-16,L,Bengkel,6950000.0,9.0,Magelang,Jawa Tengah
NS003146,NIK0000117,1987-06-09,L,Pedagang Pasar,2340000.0,2.0,  Malang,Jawa Timur
NS003147,NIK0000125,1970-04-29,P,Perikanan,3740000.0,5.0,Bogor,Jawa Barat
NS003148,NIK0002370,1996-06-19,L,Kuliner,3200000.0,19.0,Parepare,Sulawesi Selatan
NS003149,NIK0000855,1992-12-13,L,Kerajinan,4510000.0,10.0,Semarang,Jawa Tengah
NS003150,NIK0001854,1998-02-24,P,Peternakan,4180000.0,13.0,Surabaya,Jawa Timur
NS003151,NIK0001003,1960-02-13,L,Jasa Jahit,2900000.0,1.0,GRESIK,Jawa Timur
NS003152,NIK0001985,1963-03-28,L,LAINNYA,3570000.0,21.0,Magelang,Jawa Tengah
NS003153,NIK0001066,1996-11-01,L,Jasa Jahit,4610000.0,11.0,Semarang,Jawa Tengah
NS003154,NIK0000945,1990-09-05,L,Tidak Diketahui,2160000.0,15.0,Cirebon,Jawa Barat
NS003155,NIK0002600,1974-11-13,L,Jasa Jahit,4830000.0,16.0,  Sidoarjo,Jawa Timur
NS003156,NIK0000912,1986-08-17,P,Jasa Jahit,7970000.0,12.0,Sidoarjo,Jawa Timur
NS003157,NIK0000484,1970-11-23,P,Warung Kelontong,11850000.0,3.0,Parepare,Sulawesi Selatan
NS003158,NIK0000712,1997-05-06,P,Kerajinan,2310000.0,10.0,Medan,Sumatera Utara
NS003159,NIK0001099,1994-09-03,L,Jasa Jahit,2840000.0,10.0,Sidoarjo,Jawa Timur
NS003160,NIK0001994,1974-07-28,P,Salon,4150000.0,12.0,Parepare,Sulawesi Selatan
NS003161,NIK0002625,1990-03-03,P,LAINNYA,2700000.0,19.0,Cirebon,Jawa Barat
NS003162,NIK0000078,1974-01-13,L,Peternakan,7470000.0,21.0,Cirebon,Jawa Barat
NS003163,NIK0000133,1984-12-19,P,Kerajinan,8430000.0,7.0,  Bogor,Jawa Barat
NS003164,NIK0000352,1996-04-15,L,Perikanan,10360000.0,5.0,Sidoarjo,Jawa Timur
NS003165,NIK0001911,1964-08-16,P,Pedagang Pasar,4050000.0,14.0,Semarang,Jawa Tengah
NS003166,NIK0001365,1962-03-02,P,Toko Bangunan,5240000.0,18.0,Malang,Jawa Timur
NS003167,NIK0002562,1961-07-22,L,Perikanan,4970000.0,16.0,Gresik,Jawa Timur
NS003168,NIK0001769,1972-04-24,P,LAINNYA,5060000.0,15.0,Malang,Jawa Timur
NS003169,NIK0001427,1983-10-13,P,Laundry,4980000.0,9.0,Malang,Jawa Timur
NS003170,NIK0001885,1997-02-26,L,Peternakan,7260000.0,7.0,Bandung,Jawa Barat
NS003171,NIK0001510,1967-02-10,L,Warung Kelontong,10130000.0,8.0,Parepare,Sulawesi Selatan
NS003172,NIK0001805,1978-04-16,P,Kuliner,7860000.0,18.0,Gresik ,Jawa Timur
NS003173,NIK0001247,1999-04-03,L,Perikanan,4260000.0,16.0,Medan,Sumatera Utara
NS003174,NIK0000029,1968-04-18,P,Bengkel,1310000.0,20.0,Cirebon,Jawa Barat
NS003175,NIK0002681,1993-10-23,P,Perikanan,,12.0,  Cirebon,Jawa Barat
NS003176,NIK0002708,1978-05-30,P,Perikanan,25990000.0,19.0,Singaraja,Bali
NS003177,NIK0002256,1964-07-24,P,Laundry,3730000.0,10.0,Bekasi,Jawa Barat
NS003178,NIK0000022,1962-04-07,L,Pedagang Pasar,,9.0,Semarang,Jawa Tengah
NS003179,NIK0002622,1964-09-21,L,Peternakan,6420000.0,19.0,Bogor,Jawa Barat
NS003180,NIK0001351,1960-03-13,L,Jasa Jahit,4990000.0,11.0,Semarang,Jawa Tengah
NS003181,NIK0000662,1995-06-21,P,Laundry,2550000.0,10.0,Bogor,Jawa Barat
NS003182,NIK0000582,1989-01-27,P,Perikanan,5090000.0,20.0,Bogor,Jawa Barat
NS003183,NIK0000636,1969-05-02,P,Warung Kelontong,4370000.0,9.0,Gresik,Jawa Timur
NS003184,NIK0002626,1961-12-05,L,Peternakan,,3.0,Sidoarjo,Jawa Timur
NS003185,NIK0000898,1963-01-29,P,Salon,4890000.0,9.0,Surabaya,Jawa Timur
NS003186,NIK0002482,1993-01-14,L,Salon,2750000.0,6.0,parepare,Sulawesi Selatan
NS003187,NIK0002618,1968-08-28,P,Pertanian,4300000.0,5.0,Malang,Jawa Timur
NS003188,NIK0002336,1960-02-17,L,Warung Kelontong,5280000.0,13.0,MALANG,Jawa Timur
NS003189,NIK0000093,1962-08-06,P,Salon,3550000.0,9.0,Bandung,Jawa Barat
NS003190,NIK0000682,1962-06-17,P,Peternakan,2390000.0,9.0,Bogor,Jawa Barat
NS003191,NIK0002045,1972-06-02,P,Pedagang Pasar,,9.0,Bekasi,Jawa Barat
NS003192,NIK0001203,1977-09-02,P,Kuliner,2560000.0,8.0,Semarang,Jawa Tengah
NS003193,NIK0001592,1990-02-21,P,Kuliner,5080000.0,9.0,Denpasar,Bali
NS003194,NIK0000811,1997-05-02,P,Bengkel,5560000.0,20.0,Makassar,Sulawesi Selatan
NS003195,NIK0001222,1996-11-04,P,Kerajinan,2790000.0,6.0,  Bandung,Jawa Barat
NS003196,NIK0001929,1977-05-12,P,Pedagang Pasar,2270000.0,8.0,Pematangsiantar,Sumatera Utara
NS003197,NIK0001515,1981-12-15,P,Perikanan,2030000.0,8.0,Singaraja,Bali
NS003198,NIK0002755,1972-08-15,P,Jasa Jahit,3010000.0,11.0,Kediri,Jawa Timur
NS003199,NIK0000004,1994-04-14,L,Kerajinan,4020000.0,6.0,Sidoarjo,Jawa Timur
NS003200,NIK0002320,1983-08-23,L,Perikanan,6980000.0,17.0,Malang,Jawa Timur
NS003201,NIK0002766,1974-07-04,L,Warung Kelontong,,9.0,Denpasar,Bali
NS003202,NIK0002003,2000-12-14,P,Jasa Jahit,3140000.0,7.0,Bekasi,Jawa Barat
NS003203,NIK0000320,2001-09-16,P,Laundry,3780000.0,5.0,Semarang,Jawa Tengah
NS003204,NIK0002837,1970-12-28,P,Perikanan,4350000.0,1.0,Semarang,Jawa Tengah
NS003205,NIK0002557,1994-11-06,L,Toko Bangunan,3160000.0,19.0,Kudus,Jawa Tengah
NS003206,NIK0000436,1988-03-02,L,Bengkel,4830000.0,5.0,Semarang,Jawa Tengah
NS003207,NIK0000923,1974-11-25,P,Laundry,5560000.0,8.0,Pematangsiantar,Sumatera Utara
NS003208,NIK0001250,1991-07-03,L,Salon,10868750.0,21.0,KUDUS,Jawa Tengah
NS003209,NIK0001026,1967-12-12,P,Bengkel,4340000.0,21.0,Bekasi,Jawa Barat
NS003210,NIK0000052,1976-08-06,L,Warung Kelontong,5130000.0,15.0,Medan,Sumatera Utara
NS003211,NIK0000771,1972-09-29,P,Jasa Jahit,11100000.0,13.0,MEDAN,Sumatera Utara
NS003212,NIK0001653,1991-08-10,L,Kuliner,5540000.0,12.0,surabaya,Jawa Timur
NS003213,NIK0001220,1983-08-26,P,Warung Kelontong,7730000.0,3.0,Kediri,Jawa Timur
NS003214,NIK0002552,1996-06-08,L,Pertanian,2810000.0,21.0,Makassar,Sulawesi Selatan
NS003215,NIK0001822,1987-04-19,P,Perikanan,10120000.0,21.0,Sidoarjo,Jawa Timur
NS003216,NIK0002790,1968-01-30,P,Toko Bangunan,3454500.0,12.0,Malang,Jawa Timur
NS003217,NIK0000293,1969-07-21,P,Warung Kelontong,1080000.0,7.0,Bandung,Jawa Barat
NS003218,NIK0001037,1966-03-11,P,Warung Kelontong,3730000.0,4.0,Bekasi,Jawa Barat
NS003219,NIK0002532,1991-09-17,L,Kuliner,,16.0,Gresik,Jawa Timur
NS003220,NIK0001968,1972-04-12,L,Pertanian,,7.0,Bekasi,Jawa Barat
NS003221,NIK0001174,1988-12-18,P,Bengkel,19560000.0,7.0,Pematangsiantar,Sumatera Utara
NS003222,NIK0002057,1981-10-17,L,Kerajinan,2410000.0,8.0,Bekasi,Jawa Barat
NS003223,NIK0002067,1997-07-08,L,Bengkel,,20.0,Bekasi,Jawa Barat
NS003224,NIK0001354,1998-06-28,L,Jasa Jahit,4540000.0,14.0,Denpasar,Bali
NS003225,NIK0000691,1995-02-16,P,Salon,5920000.0,15.0,Bekasi,Jawa Barat
NS003226,NIK0002557,2000-06-06,L,Jasa Jahit,7270000.0,3.0,Denpasar,Bali
NS003227,NIK0001713,1984-05-16,P,Salon,1700000.0,6.0,Cirebon,Jawa Barat
NS003228,NIK0001700,2002-09-15,L,Bengkel,9500000.0,9.0,Bekasi,Jawa Barat
NS003229,NIK0000807,1966-07-27,L,Perikanan,4970000.0,2.0,Kudus,Jawa Tengah
NS003230,NIK0002286,1969-03-17,L,Toko Bangunan,3660000.0,3.0,Medan,Sumatera Utara
NS003231,NIK0001636,1974-05-20,P,Pertanian,8000000.0,10.0,Gresik,Jawa Timur
NS003232,NIK0000506,1993-10-28,L,Kuliner,11160000.0,2.0,Kudus,Jawa Tengah
NS003233,NIK0001774,2003-10-25,L,Pertanian,2780000.0,14.0,Denpasar,Bali
NS003234,NIK0002190,1964-07-10,L,Peternakan,3240000.0,11.0,Singaraja,Bali
NS003235,NIK0001938,1993-07-28,L,Peternakan,4030000.0,11.0,Parepare,Sulawesi Selatan
NS003236,NIK0000539,1965-10-17,P,Perikanan,12750000.0,8.0,Parepare,Sulawesi Selatan
NS003237,NIK0001831,1997-10-13,P,Laundry,1710000.0,20.0,Singaraja,Bali
NS003238,NIK0000582,1971-06-04,P,Jasa Jahit,7190000.0,15.0,Singaraja,Bali
NS003239,NIK0000006,1982-12-27,L,Perikanan,,21.0,Surabaya,Jawa Timur
NS003240,NIK0000100,1984-01-22,L,Tidak Diketahui,7420000.0,12.0,Makassar,Sulawesi Selatan
NS003241,NIK0002503,1962-12-25,P,Warung Kelontong,6270000.0,15.0,Denpasar,Bali
NS003242,NIK0000795,1977-01-03,P,Warung Kelontong,5570000.0,2.0,Makassar,Sulawesi Selatan
NS003243,NIK0001373,1987-04-09,L,Pertanian,5130000.0,1.0,Bandung,Jawa Barat
NS003244,NIK0000251,1961-01-09,P,Tidak Diketahui,4430000.0,6.0,Bogor,Jawa Barat
NS003245,NIK0000874,1992-12-15,P,Pedagang Pasar,3280000.0,7.0,Bekasi,Jawa Barat
NS003246,NIK0001378,1982-03-18,L,Kuliner,,1.0,Jember,Jawa Timur
NS003247,NIK0001178,1980-01-08,P,Salon,13500000.0,4.0,Jember,Jawa Timur
NS003248,NIK0002250,1966-04-18,P,Perikanan,3419250.0,13.0,Denpasar,Bali
NS003249,NIK0000482,1996-04-18,L,Laundry,5980000.0,10.0,Makassar,Sulawesi Selatan
NS003250,NIK0000462,1998-11-02,L,Peternakan,1819840000.0,10.0,Malang,Jawa Timur
NS003251,NIK0002421,1999-11-12,P,Kuliner,6480000.0,20.0,Bandung,Jawa Barat
NS003252,NIK0002608,1985-10-22,P,Laundry,,6.0,Makassar,Sulawesi Selatan
NS003253,NIK0000116,1981-12-22,P,Kerajinan,5090000.0,18.0,Singaraja ,Bali
NS003254,NIK0001609,1993-09-25,L,Pertanian,7490000.0,3.0,Solo,Jawa Tengah
NS003255,NIK0001859,1968-03-23,P,Jasa Jahit,6790000.0,8.0,Bekasi,Jawa Barat
NS003256,NIK0000045,1992-10-23,P,Peternakan,1930000.0,15.0,Parepare,Sulawesi Selatan
NS003257,NIK0000524,2002-11-22,P,Perikanan,3220000.0,5.0,Singaraja,Bali
NS003258,NIK0000882,2001-02-06,L,Peternakan,6860000.0,5.0,Parepare,Sulawesi Selatan
NS003259,NIK0002858,1983-11-11,L,Toko Bangunan,2900000.0,3.0,Bekasi,Jawa Barat
NS003260,NIK0001462,1980-11-02,P,Bengkel,6700000.0,12.0,  Parepare,Sulawesi Selatan
NS003261,NIK0001701,1989-12-21,P,Perikanan,7750000.0,17.0,Semarang,Jawa Tengah
NS003262,NIK0000235,2002-07-26,P,Salon,3650000.0,18.0,Gresik,Jawa Timur
NS003263,NIK0001696,1993-08-30,P,Kuliner,6350000.0,13.0,  Magelang,Jawa Tengah
NS003264,NIK0002511,1961-07-13,L,Jasa Jahit,9770000.0,5.0,Semarang,Jawa Tengah
NS003265,NIK0002124,1970-02-27,P,Kerajinan,2240000.0,21.0,Kediri,Jawa Timur
NS003266,NIK0002927,2003-03-21,L,Pedagang Pasar,5390000.0,20.0,Jember,Jawa Timur
NS003267,NIK0001467,1998-05-21,L,Pedagang Pasar,,12.0,Parepare,Sulawesi Selatan
NS003268,NIK0001760,1997-10-01,P,Kerajinan,4140000.0,2.0,Bogor,Jawa Barat
NS003269,NIK0002441,1967-09-15,L,Salon,4430000.0,8.0,semarang,Jawa Tengah
NS003270,NIK0001983,1994-01-16,P,Peternakan,2770000.0,20.0,Sidoarjo,Jawa Timur
NS003271,NIK0002949,1980-07-15,L,Salon,5720000.0,6.0,Jember,Jawa Timur
NS003272,NIK0002873,1982-03-22,P,Peternakan,12050000.0,5.0,Gresik,Jawa Timur
NS003273,NIK0001181,1964-09-07,L,Kerajinan,2930000.0,10.0,Denpasar,Bali
NS003274,NIK0000571,1979-10-21,P,Kerajinan,18530000.0,21.0,Bogor,Jawa Barat
NS003275,NIK0001411,2002-05-11,P,Perikanan,1120000.0,6.0,Kediri,Jawa Timur
NS003276,NIK0002006,1995-12-15,L,Salon,15440000.0,4.0,Kediri,Jawa Timur
NS003277,NIK0002779,1996-07-18,L,Kuliner,2400000.0,7.0,Surabaya,Jawa Timur
NS003278,NIK0001258,1960-12-14,L,Laundry,2750000.0,2.0,Sidoarjo,Jawa Timur
NS003279,NIK0001939,1981-04-29,P,Jasa Jahit,7690000.0,17.0,Kudus,Jawa Tengah
NS003280,NIK0001728,1960-07-17,P,Bengkel,4460000.0,9.0,Parepare,Sulawesi Selatan
NS003281,NIK0002112,1974-02-12,P,Toko Bangunan,8470000.0,10.0,Pematangsiantar,Sumatera Utara
NS003282,NIK0002795,1992-06-26,P,Peternakan,5540000.0,19.0,Cirebon,Jawa Barat
NS003283,NIK0000651,1969-03-26,L,Salon,2280000.0,11.0,Gresik,Jawa Timur
NS003284,NIK0002845,1971-03-13,L,Pertanian,3250000.0,20.0,Kediri,Jawa Timur
NS003285,NIK0000926,1976-03-04,L,Kuliner,5260000.0,8.0,Singaraja,Bali
NS003286,NIK0002134,1973-07-24,P,Toko Bangunan,2970000.0,1.0,Cirebon,Jawa Barat
NS003287,NIK0002322,1966-05-08,P,Bengkel,3460000.0,19.0,Jember,Jawa Timur
NS003288,NIK0002098,1976-03-26,P,Toko Bangunan,6580000.0,5.0,Pematangsiantar,Sumatera Utara
NS003289,NIK0002528,1991-11-24,P,Peternakan,3980000.0,16.0,Bandung,Jawa Barat
NS003290,NIK0002495,1977-08-06,L,Warung Kelontong,10210000.0,18.0,Bekasi,Jawa Barat
NS003291,NIK0002774,1991-10-12,L,Warung Kelontong,1770000.0,20.0,Solo,Jawa Tengah
NS003292,NIK0001422,1984-08-08,P,Kuliner,4150000.0,11.0,  Kudus,Jawa Tengah
NS003293,NIK0002645,1969-07-29,P,Kerajinan,6280000.0,20.0,Malang,Jawa Timur
NS003294,NIK0001007,1994-12-16,P,Kuliner,4140000.0,2.0,Cirebon,Jawa Barat
NS003295,NIK0002509,1996-07-06,P,Peternakan,3460000.0,16.0,Kediri,Jawa Timur
NS003296,NIK0001836,1960-10-04,P,Perikanan,4270000.0,17.0,Makassar,Sulawesi Selatan
NS003297,NIK0000751,2000-05-04,P,Jasa Jahit,2710000.0,7.0,Kediri,Jawa Timur
NS003298,NIK0002346,1978-05-08,P,Pertanian,7280000.0,20.0,Denpasar,Bali
NS003299,NIK0000699,1995-11-05,P,Perikanan,2470000.0,3.0,Pematangsiantar,Sumatera Utara
NS003300,NIK0000094,1990-06-27,P,Jasa Jahit,12940000.0,5.0,Semarang,Jawa Tengah
NS003301,NIK0001421,2000-11-11,L,Pertanian,3590000.0,1.0,Medan,Sumatera Utara
NS003302,NIK0001423,1990-09-30,L,Warung Kelontong,3900000.0,13.0,Solo,Jawa Tengah
NS003303,NIK0000347,1995-05-04,L,Toko Bangunan,6720000.0,21.0,Kudus,Jawa Tengah
NS003304,NIK0002675,1978-02-23,P,Salon,4220000.0,5.0,Sidoarjo,Jawa Timur
NS003305,NIK0000298,1963-01-05,L,Peternakan,,5.0,Malang,Jawa Timur
NS003306,NIK0002643,1990-11-07,L,Peternakan,,2.0,Pematangsiantar,Sumatera Utara
NS003307,NIK0001488,1965-09-27,L,Jasa Jahit,4650000.0,19.0,Magelang,Jawa Tengah
NS003308,NIK0002789,1982-05-01,P,Pedagang Pasar,2060000.0,16.0,Jember,Jawa Timur
NS003309,NIK0000514,1984-01-04,L,Jasa Jahit,6160000.0,8.0,Parepare,Sulawesi Selatan
NS003310,NIK0002160,1967-09-07,P,Peternakan,5530000.0,2.0,Sidoarjo,Jawa Timur
NS003311,NIK0002575,1995-12-29,L,Toko Bangunan,3630000.0,1.0,Jember,Jawa Timur
NS003312,NIK0000080,1994-05-16,L,Jasa Jahit,6040000.0,3.0,Cirebon,Jawa Barat
NS003313,NIK0001899,1981-01-18,P,Laundry,12820000.0,1.0,Singaraja,Bali
NS003314,NIK0002881,2000-09-25,L,Bengkel,3740000.0,14.0,Makassar,Sulawesi Selatan
NS003315,NIK0000157,1981-02-02,P,Peternakan,4790000.0,3.0,Bogor,Jawa Barat
NS003316,NIK0000395,1990-09-24,L,Kerajinan,3370000.0,1.0,Medan,Sumatera Utara
NS003317,NIK0002534,1960-07-09,P,Jasa Jahit,4890000.0,1.0,Cirebon,Jawa Barat
NS003318,NIK0001298,1977-10-12,P,Kerajinan,5110000.0,3.0,Solo,Jawa Tengah
NS003319,NIK0000357,1974-08-03,L,Pertanian,4030000.0,8.0,Magelang,Jawa Tengah
NS003320,NIK0001698,1971-07-05,P,Kerajinan,8377750.0,3.0,kudus,Jawa Tengah
NS003321,NIK0001310,1973-09-14,P,Laundry,6160000.0,5.0,Bekasi,Jawa Barat
NS003322,NIK0002418,1999-01-09,P,Jasa Jahit,1910000.0,16.0,Semarang,Jawa Tengah
NS003323,NIK0000744,1990-02-15,P,Salon,10150000.0,18.0,Sidoarjo,Jawa Timur
NS003324,NIK0002711,2000-05-21,L,Jasa Jahit,3800000.0,13.0,Bandung,Jawa Barat
